CustomerID,last_purchase,frequency,monetary,country,recency_days,r_score,f_score,m_score,rfm_score,segment
13548.0,2011-09-04 14:50:00,2,682.41,United Kingdom,96,2,2,3,7,Needs Nurture
13549.0,2011-11-14 09:20:00,7,918.2,United Kingdom,25,4,5,3,12,Loyal Customers
13551.0,2011-01-24 14:46:00,1,91.80000000000001,United Kingdom,319,1,1,1,3,Needs Nurture
13552.0,2011-10-04 15:19:00,12,3740.07,United Kingdom,66,3,5,5,13,Loyal Customers
13555.0,2011-09-27 12:36:00,4,4149.28,United Kingdom,73,2,4,5,11,At Risk
13557.0,2011-11-11 15:24:00,2,584.06,United Kingdom,28,4,2,3,9,New Customers
13558.0,2011-12-04 11:24:00,4,605.06,United Kingdom,5,5,4,3,12,Loyal Customers
13560.0,2011-12-02 13:11:00,1,174.37,United Kingdom,7,5,1,1,7,New Customers
13561.0,2011-05-08 12:39:00,1,141.85999999999999,United Kingdom,215,1,1,1,3,Needs Nurture
13562.0,2011-09-19 10:51:00,3,1799.33,United Kingdom,81,2,3,4,9,At Risk
13563.0,2011-09-16 14:45:00,2,777.53,United Kingdom,84,2,2,3,7,Needs Nurture
13564.0,2011-07-18 14:33:00,3,1749.02,United Kingdom,144,2,3,4,9,At Risk
13565.0,2011-11-20 14:33:00,2,240.22,United Kingdom,19,4,2,1,7,New Customers
13566.0,2011-10-30 11:59:00,2,874.71,United Kingdom,40,3,2,3,8,Needs Nurture
13568.0,2011-06-19 14:42:00,1,192.85,United Kingdom,173,2,1,1,4,Needs Nurture
13569.0,2011-11-22 13:07:00,2,373.75,United Kingdom,17,4,2,2,8,New Customers
13570.0,2011-04-10 13:36:00,1,239.49,United Kingdom,243,1,1,1,3,Needs Nurture
13571.0,2011-11-27 10:47:00,12,2092.32,United Kingdom,12,5,5,5,15,Champions
13572.0,2011-05-18 11:59:00,1,1384.25,United Kingdom,205,1,1,4,6,High Value
13573.0,2011-10-20 14:33:00,2,294.4,United Kingdom,50,3,2,2,7,Needs Nurture
13575.0,2011-11-16 13:14:00,5,732.0699999999999,United Kingdom,23,4,4,3,11,Loyal Customers
13576.0,2011-11-29 15:34:00,18,6717.34,United Kingdom,10,5,5,5,15,Champions
13577.0,2011-11-14 15:19:00,4,1687.6000000000001,United Kingdom,25,4,4,4,12,Champions
13579.0,2011-11-25 08:41:00,2,467.04,United Kingdom,14,4,2,2,8,New Customers
13581.0,2011-02-03 14:41:00,1,118.0,United Kingdom,309,1,1,1,3,Needs Nurture
13583.0,2011-07-07 10:40:00,1,781.03,United Kingdom,155,2,1,3,6,Needs Nurture
13584.0,2011-02-06 12:49:00,1,142.4,United Kingdom,306,1,1,1,3,Needs Nurture
13587.0,2011-10-07 12:31:00,1,712.4,United Kingdom,63,3,1,3,7,Needs Nurture
13588.0,2011-11-24 10:42:00,9,2478.95,United Kingdom,15,4,5,5,14,Champions
13589.0,2011-11-25 12:10:00,2,379.65,United Kingdom,14,4,2,2,8,New Customers
13590.0,2011-11-28 12:54:00,6,1981.92,United Kingdom,11,5,5,4,14,Champions
13591.0,2011-10-06 12:26:00,3,1117.13,United Kingdom,64,3,3,4,10,High Value
13592.0,2011-11-04 09:49:00,4,247.95999999999998,United Kingdom,35,3,4,1,8,Loyal Customers
13593.0,2011-08-23 13:35:00,5,2037.0800000000002,United Kingdom,108,2,4,4,10,At Risk
13594.0,2011-10-18 10:19:00,1,396.97,United Kingdom,52,3,1,2,6,Needs Nurture
13596.0,2011-12-04 12:01:00,2,697.04,United Kingdom,5,5,2,3,10,New Customers
13598.0,2011-10-23 14:28:00,1,180.17000000000002,United Kingdom,47,3,1,1,5,Needs Nurture
13599.0,2011-12-08 16:10:00,21,5153.67,United Kingdom,1,5,5,5,15,Champions
13600.0,2011-01-31 15:27:00,1,219.52,United Kingdom,312,1,1,1,3,Needs Nurture
13601.0,2011-10-25 17:31:00,2,693.32,United Kingdom,45,3,2,3,8,Needs Nurture
13602.0,2011-10-06 11:47:00,1,428.89,United Kingdom,64,3,1,2,6,Needs Nurture
13603.0,2011-11-13 15:57:00,1,164.34,United Kingdom,26,4,1,1,6,New Customers
13606.0,2011-11-10 17:46:00,3,280.53999999999996,United Kingdom,29,4,3,2,9,Needs Nurture
13607.0,2011-10-30 16:17:00,1,678.01,United Kingdom,40,3,1,3,7,Needs Nurture
13610.0,2011-11-27 15:38:00,7,1131.88,United Kingdom,12,5,5,4,14,Champions
13611.0,2011-09-11 14:51:00,3,1171.8,United Kingdom,89,2,3,4,9,At Risk
13614.0,2011-11-15 14:47:00,4,1610.46,United Kingdom,24,4,4,4,12,Champions
13615.0,2011-01-25 08:21:00,1,417.69,United Kingdom,318,1,1,2,4,Needs Nurture
13617.0,2011-10-30 13:50:00,3,544.18,United Kingdom,40,3,3,3,9,Needs Nurture
13618.0,2011-06-19 11:09:00,1,177.34,United Kingdom,173,2,1,1,4,Needs Nurture
13621.0,2011-08-15 08:26:00,1,213.85,United Kingdom,116,2,1,1,4,Needs Nurture
13623.0,2011-11-09 12:00:00,5,747.78,United Kingdom,30,4,4,3,11,Loyal Customers
13626.0,2011-04-01 10:05:00,1,257.23,United Kingdom,252,1,1,2,4,Needs Nurture
13627.0,2011-10-11 14:20:00,5,1638.47,United Kingdom,59,3,4,4,11,Loyal Customers
13629.0,2011-11-16 13:21:00,11,7792.36,United Kingdom,23,4,5,5,14,Champions
13630.0,2011-12-04 15:16:00,7,2031.78,United Kingdom,5,5,5,4,14,Champions
13631.0,2011-09-01 09:57:00,11,3070.42,United Kingdom,99,2,5,5,12,At Risk
13632.0,2011-11-15 10:51:00,5,2121.27,United Kingdom,24,4,4,5,13,Champions
13634.0,2011-11-06 13:40:00,5,1575.16,United Kingdom,33,3,4,4,11,Loyal Customers
13635.0,2011-10-03 10:55:00,1,1071.03,United Kingdom,67,3,1,4,8,High Value
13636.0,2011-11-03 10:30:00,5,949.12,United Kingdom,36,3,4,4,11,Loyal Customers
13637.0,2011-10-18 13:32:00,3,810.5,United Kingdom,52,3,3,3,9,Needs Nurture
13638.0,2011-11-24 10:38:00,1,122.64,United Kingdom,15,4,1,1,6,New Customers
13639.0,2011-09-26 13:36:00,1,1033.34,United Kingdom,74,2,1,4,7,High Value
13642.0,2011-05-08 12:34:00,1,354.8,United Kingdom,215,1,1,2,4,Needs Nurture
13643.0,2011-11-08 15:37:00,3,519.44,United Kingdom,31,4,3,3,10,Needs Nurture
13644.0,2011-11-23 14:07:00,4,2624.26,United Kingdom,16,4,4,5,13,Champions
13645.0,2011-08-11 16:11:00,1,252.1,United Kingdom,120,2,1,2,5,Needs Nurture
13647.0,2011-11-30 12:00:00,4,1678.1200000000001,United Kingdom,9,5,4,4,13,Champions
13649.0,2011-03-28 11:51:00,2,346.6,United Kingdom,256,1,2,2,5,Needs Nurture
13650.0,2011-11-23 12:22:00,6,1836.34,United Kingdom,16,4,5,4,13,Champions
13651.0,2011-11-04 14:59:00,2,94.2,United Kingdom,35,3,2,1,6,Needs Nurture
13652.0,2011-10-25 08:51:00,3,1095.08,United Kingdom,45,3,3,4,10,High Value
13654.0,2011-10-27 16:24:00,6,2707.33,United Kingdom,43,3,5,5,13,Loyal Customers
13655.0,2011-08-17 14:25:00,2,932.97,United Kingdom,114,2,2,3,7,Needs Nurture
13656.0,2011-06-28 10:31:00,2,379.65,United Kingdom,164,2,2,2,6,Needs Nurture
13657.0,2011-11-29 12:32:00,2,382.14,United Kingdom,10,5,2,2,9,New Customers
13658.0,2011-11-30 10:13:00,5,2639.17,United Kingdom,9,5,4,5,14,Champions
13659.0,2011-05-18 12:37:00,2,1573.2,United Kingdom,205,1,2,4,7,High Value
13662.0,2011-09-15 12:04:00,3,897.76,United Kingdom,85,2,3,3,8,At Risk
13663.0,2011-06-13 15:44:00,1,189.47,United Kingdom,179,2,1,1,4,Needs Nurture
13666.0,2011-10-10 15:39:00,3,84.65,United Kingdom,60,3,3,1,7,Needs Nurture
13667.0,2011-07-13 15:42:00,1,305.02,United Kingdom,149,2,1,2,5,Needs Nurture
13668.0,2011-12-07 12:11:00,21,6363.59,United Kingdom,2,5,5,5,15,Champions
13669.0,2011-10-20 09:32:00,2,218.55,United Kingdom,50,3,2,1,6,Needs Nurture
13670.0,2011-09-25 15:25:00,1,349.7,United Kingdom,75,2,1,2,5,Needs Nurture
13672.0,2011-02-11 13:53:00,2,186.39000000000001,United Kingdom,301,1,2,1,4,Needs Nurture
13673.0,2011-11-21 12:11:00,2,396.92,United Kingdom,18,4,2,2,8,New Customers
13675.0,2011-07-11 12:57:00,2,486.82000000000005,United Kingdom,151,2,2,2,6,Needs Nurture
13678.0,2011-07-11 10:14:00,1,232.6,United Kingdom,151,2,1,1,4,Needs Nurture
13680.0,2011-12-08 13:47:00,4,3722.42,United Kingdom,1,5,4,5,14,Champions
13681.0,2011-11-22 11:13:00,4,827.83,United Kingdom,17,4,4,3,11,Loyal Customers
13682.0,2011-06-05 14:06:00,1,59.5,United Kingdom,187,1,1,1,3,Needs Nurture
13684.0,2011-02-27 10:13:00,1,67.23,United Kingdom,285,1,1,1,3,Needs Nurture
13685.0,2011-12-07 11:41:00,7,3119.44,United Kingdom,2,5,5,5,15,Champions
13686.0,2011-06-10 09:10:00,1,72.0,United Kingdom,182,1,1,1,3,Needs Nurture
13689.0,2011-10-07 13:21:00,1,910.0,United Kingdom,63,3,1,3,7,Needs Nurture
13690.0,2011-10-11 15:03:00,1,172.25,United Kingdom,59,3,1,1,5,Needs Nurture
13692.0,2011-11-15 11:17:00,3,1488.32,United Kingdom,24,4,3,4,11,High Value
13694.0,2011-12-06 09:32:00,50,65039.62,United Kingdom,3,5,5,5,15,Champions
13695.0,2011-11-08 14:26:00,15,2504.13,United Kingdom,31,4,5,5,14,Champions
13697.0,2011-11-01 09:14:00,1,151.29999999999998,United Kingdom,38,3,1,1,5,Needs Nurture
13699.0,2011-07-07 16:51:00,1,308.58000000000004,United Kingdom,155,2,1,2,5,Needs Nurture
13700.0,2011-11-13 13:00:00,10,2265.12,United Kingdom,26,4,5,5,14,Champions
13703.0,2011-01-25 13:10:00,1,99.5,United Kingdom,318,1,1,1,3,Needs Nurture
13704.0,2011-12-04 15:13:00,9,2308.06,United Kingdom,5,5,5,5,15,Champions
13705.0,2011-12-02 12:32:00,3,711.86,United Kingdom,7,5,3,3,11,Needs Nurture
13706.0,2011-02-10 09:21:00,1,330.79,United Kingdom,302,1,1,2,4,Needs Nurture
13707.0,2011-03-17 18:03:00,2,806.41,United Kingdom,267,1,2,3,6,Needs Nurture
13708.0,2011-03-13 13:46:00,1,296.88,United Kingdom,271,1,1,2,4,Needs Nurture
13709.0,2011-12-06 10:28:00,13,6328.05,United Kingdom,3,5,5,5,15,Champions
13710.0,2011-11-08 08:16:00,1,180.48,United Kingdom,31,4,1,1,6,New Customers
13711.0,2011-05-05 10:31:00,2,252.06,United Kingdom,218,1,2,2,5,Needs Nurture
13712.0,2011-04-07 12:33:00,1,228.84,United Kingdom,246,1,1,1,3,Needs Nurture
13715.0,2011-03-03 19:21:00,5,1079.34,United Kingdom,281,1,4,4,9,At Risk
13716.0,2011-03-15 13:49:00,1,138.28,United Kingdom,269,1,1,1,3,Needs Nurture
13717.0,2011-11-07 14:13:00,6,1445.01,United Kingdom,32,4,5,4,13,Champions
13718.0,2011-04-07 13:24:00,2,306.55,United Kingdom,246,1,2,2,5,Needs Nurture
13719.0,2011-11-24 15:26:00,5,1041.68,United Kingdom,15,4,4,4,12,Champions
13720.0,2011-08-15 12:46:00,4,799.9,United Kingdom,116,2,4,3,9,At Risk
13721.0,2011-11-03 14:05:00,1,524.14,United Kingdom,36,3,1,3,7,Needs Nurture
13722.0,2011-07-31 12:44:00,3,2375.41,United Kingdom,131,2,3,5,10,At Risk
13723.0,2011-05-06 17:04:00,1,199.85000000000002,United Kingdom,217,1,1,1,3,Needs Nurture
13725.0,2011-10-21 10:03:00,8,1980.56,United Kingdom,49,3,5,4,12,Loyal Customers
13726.0,2011-11-01 10:49:00,2,1079.6599999999999,United Kingdom,38,3,2,4,9,High Value
13727.0,2011-11-11 09:46:00,2,333.48,United Kingdom,28,4,2,2,8,New Customers
13728.0,2011-11-03 10:49:00,6,1016.14,United Kingdom,36,3,5,4,12,Loyal Customers
13730.0,2011-07-27 08:35:00,2,752.6,United Kingdom,135,2,2,3,7,Needs Nurture
13731.0,2011-05-04 14:33:00,2,610.59,United Kingdom,219,1,2,3,6,Needs Nurture
13732.0,2011-11-11 15:49:00,1,491.86,United Kingdom,28,4,1,3,8,New Customers
13735.0,2011-11-15 11:14:00,4,2885.2400000000002,United Kingdom,24,4,4,5,13,Champions
13736.0,2011-12-04 15:19:00,2,731.9,United Kingdom,5,5,2,3,10,New Customers
13737.0,2011-05-23 16:32:00,1,339.59999999999997,United Kingdom,200,1,1,2,4,Needs Nurture
13739.0,2011-11-21 13:35:00,1,216.9,United Kingdom,18,4,1,1,6,New Customers
13740.0,2011-04-13 10:32:00,1,350.75,United Kingdom,240,1,1,2,4,Needs Nurture
13741.0,2011-09-29 09:19:00,3,668.4300000000001,United Kingdom,71,3,3,3,9,Needs Nurture
13742.0,2011-11-23 11:07:00,12,3131.02,United Kingdom,16,4,5,5,14,Champions
13743.0,2011-12-07 10:09:00,7,1341.6,United Kingdom,2,5,5,4,14,Champions
13744.0,2011-09-05 15:19:00,2,1156.36,United Kingdom,95,2,2,4,8,High Value
13745.0,2011-06-30 16:43:00,1,300.04,United Kingdom,162,2,1,2,5,Needs Nurture
13747.0,2010-12-01 10:37:00,1,79.6,United Kingdom,373,1,1,1,3,Needs Nurture
13748.0,2011-09-05 09:45:00,5,948.25,United Kingdom,95,2,4,4,10,At Risk
13750.0,2011-10-17 12:16:00,5,1647.26,United Kingdom,53,3,4,4,11,Loyal Customers
13751.0,2011-02-24 15:56:00,1,296.25,United Kingdom,288,1,1,2,4,Needs Nurture
13752.0,2011-08-07 14:16:00,6,1186.28,United Kingdom,124,2,5,4,11,At Risk
13753.0,2011-02-25 12:48:00,1,741.26,United Kingdom,287,1,1,3,5,Needs Nurture
13754.0,2011-07-11 11:51:00,2,282.59999999999997,United Kingdom,151,2,2,2,6,Needs Nurture
13755.0,2011-12-06 12:26:00,9,2161.35,United Kingdom,3,5,5,5,15,Champions
13756.0,2011-12-07 16:44:00,14,5189.52,United Kingdom,2,5,5,5,15,Champions
13758.0,2011-11-28 11:11:00,7,3190.55,United Kingdom,11,5,5,5,15,Champions
13759.0,2011-11-06 14:47:00,2,659.4100000000001,United Kingdom,33,3,2,3,8,Needs Nurture
13760.0,2011-10-16 16:13:00,2,286.79,United Kingdom,54,3,2,2,7,Needs Nurture
13761.0,2011-10-20 14:01:00,2,1070.65,United Kingdom,50,3,2,4,9,High Value
13762.0,2011-05-05 09:15:00,1,306.72,United Kingdom,218,1,1,2,4,Needs Nurture
13763.0,2011-10-07 15:13:00,1,1714.96,United Kingdom,63,3,1,4,8,High Value
13764.0,2011-09-30 12:03:00,3,1521.76,United Kingdom,70,3,3,4,10,High Value
13767.0,2011-12-07 15:00:00,37,17220.36,United Kingdom,2,5,5,5,15,Champions
13769.0,2011-12-07 15:08:00,10,2796.51,United Kingdom,2,5,5,5,15,Champions
13771.0,2011-10-06 14:18:00,4,2634.45,United Kingdom,64,3,4,5,12,Loyal Customers
13772.0,2011-11-06 11:43:00,3,1132.13,United Kingdom,33,3,3,4,10,High Value
13774.0,2011-09-19 12:06:00,1,345.0,United Kingdom,81,2,1,2,5,Needs Nurture
13777.0,2011-12-09 12:25:00,33,25977.16,United Kingdom,0,5,5,5,15,Champions
13778.0,2011-08-28 15:25:00,1,178.7,United Kingdom,103,2,1,1,4,Needs Nurture
13780.0,2011-12-02 13:49:00,2,360.01,United Kingdom,7,5,2,2,9,New Customers
13781.0,2011-04-03 12:08:00,1,127.84,United Kingdom,250,1,1,1,3,Needs Nurture
13782.0,2011-11-27 11:54:00,6,912.0,United Kingdom,12,5,5,3,13,Loyal Customers
13784.0,2011-11-30 09:33:00,11,2462.79,United Kingdom,9,5,5,5,15,Champions
13786.0,2010-12-07 13:53:00,1,230.39999999999998,United Kingdom,367,1,1,1,3,Needs Nurture
13787.0,2011-09-25 12:06:00,2,309.04,United Kingdom,75,2,2,2,6,Needs Nurture
13790.0,2011-12-05 15:48:00,1,348.8,United Kingdom,4,5,1,2,8,New Customers
13791.0,2011-08-04 11:44:00,2,1516.0,United Kingdom,127,2,2,4,8,High Value
13792.0,2011-10-04 14:31:00,2,195.55,United Kingdom,66,3,2,1,6,Needs Nurture
13798.0,2011-12-08 15:51:00,57,37153.85,United Kingdom,1,5,5,5,15,Champions
13799.0,2011-08-15 12:07:00,2,688.86,United Kingdom,116,2,2,3,7,Needs Nurture
13800.0,2011-02-03 12:27:00,1,558.32,United Kingdom,309,1,1,3,5,Needs Nurture
13801.0,2011-10-04 10:15:00,1,324.8,United Kingdom,66,3,1,2,6,Needs Nurture
13802.0,2011-07-24 10:54:00,3,4599.42,United Kingdom,138,2,3,5,10,At Risk
13803.0,2011-03-29 12:57:00,1,277.07,United Kingdom,255,1,1,2,4,Needs Nurture
13804.0,2011-11-09 12:32:00,7,2635.79,United Kingdom,30,4,5,5,14,Champions
13805.0,2011-10-18 14:50:00,2,924.6,United Kingdom,52,3,2,3,8,Needs Nurture
13806.0,2011-10-07 11:43:00,1,256.38,United Kingdom,63,3,1,2,6,Needs Nurture
13807.0,2010-12-07 15:48:00,1,112.6,United Kingdom,367,1,1,1,3,Needs Nurture
13808.0,2011-12-04 12:18:00,5,1747.66,United Kingdom,5,5,4,4,13,Champions
13809.0,2011-02-07 13:15:00,1,155.05,Cyprus,305,1,1,1,3,Needs Nurture
13810.0,2011-11-11 08:33:00,3,1499.01,Germany,28,4,3,4,11,High Value
13811.0,2011-06-09 09:54:00,3,814.5,Germany,183,1,3,3,7,At Risk
13812.0,2011-10-28 14:27:00,3,539.0,Germany,42,3,3,3,9,Needs Nurture
13813.0,2011-10-31 10:38:00,4,1366.8600000000001,Germany,39,3,4,4,11,Loyal Customers
13814.0,2011-09-08 13:48:00,2,1579.12,Germany,92,2,2,4,8,High Value
13815.0,2011-11-17 14:19:00,4,4027.36,Germany,22,4,4,5,13,Champions
13816.0,2011-11-16 08:38:00,2,571.6700000000001,Germany,23,4,2,3,9,New Customers
13817.0,2011-11-10 17:49:00,2,382.98,Germany,29,4,2,2,8,New Customers
13819.0,2011-02-11 10:38:00,3,1140.35,United Kingdom,301,1,3,4,8,At Risk
13821.0,2011-07-18 09:49:00,2,385.64,United Kingdom,144,2,2,2,6,Needs Nurture
13822.0,2011-12-04 12:13:00,2,632.0,United Kingdom,5,5,2,3,10,New Customers
13823.0,2011-11-21 10:22:00,2,957.66,United Kingdom,18,4,2,4,10,New Customers
13824.0,2011-11-07 12:41:00,5,1698.94,United Kingdom,32,4,4,4,12,Champions
13826.0,2011-06-16 13:48:00,1,189.5,United Kingdom,176,2,1,1,4,Needs Nurture
13827.0,2011-10-13 12:38:00,3,412.05,United Kingdom,57,3,3,2,8,Needs Nurture
13828.0,2011-11-17 16:02:00,1,209.49,United Kingdom,22,4,1,1,6,New Customers
13831.0,2011-11-23 15:41:00,6,2202.99,United Kingdom,16,4,5,5,14,Champions
13832.0,2011-11-20 15:36:00,1,52.199999999999996,United Kingdom,19,4,1,1,6,New Customers
13833.0,2011-07-03 13:27:00,1,384.8,United Kingdom,159,2,1,2,5,Needs Nurture
13835.0,2011-11-14 15:37:00,4,834.57,United Kingdom,25,4,4,3,11,Loyal Customers
13837.0,2011-05-12 12:10:00,2,271.24,United Kingdom,211,1,2,2,5,Needs Nurture
13838.0,2011-12-04 11:00:00,4,691.73,United Kingdom,5,5,4,3,12,Loyal Customers
13841.0,2011-04-01 12:10:00,1,85.0,United Kingdom,252,1,1,1,3,Needs Nurture
13842.0,2011-10-12 10:51:00,9,3385.62,United Kingdom,58,3,5,5,13,Loyal Customers
13844.0,2011-11-28 13:21:00,1,361.62,United Kingdom,11,5,1,2,8,New Customers
13845.0,2011-10-06 08:25:00,1,312.98,United Kingdom,64,3,1,2,6,Needs Nurture
13846.0,2011-11-15 12:07:00,3,865.0600000000001,United Kingdom,24,4,3,3,10,Needs Nurture
13848.0,2011-09-08 12:58:00,3,1255.0,United Kingdom,92,2,3,4,9,At Risk
13849.0,2011-10-19 10:59:00,2,1537.95,United Kingdom,51,3,2,4,9,High Value
13850.0,2011-08-02 14:04:00,1,1595.48,United Kingdom,129,2,1,4,7,High Value
13851.0,2011-09-05 12:36:00,3,2651.46,United Kingdom,95,2,3,5,10,At Risk
13853.0,2011-10-13 14:18:00,1,1090.14,United Kingdom,57,3,1,4,8,High Value
13854.0,2011-12-01 09:06:00,25,8109.5199999999995,United Kingdom,8,5,5,5,15,Champions
13856.0,2011-06-24 10:03:00,3,388.5,United Kingdom,168,2,3,2,7,Needs Nurture
13858.0,2011-10-13 16:17:00,1,216.17,United Kingdom,57,3,1,1,5,Needs Nurture
13859.0,2011-01-17 16:14:00,1,201.16,United Kingdom,326,1,1,1,3,Needs Nurture
13860.0,2011-12-08 12:57:00,5,1245.9,United Kingdom,1,5,4,4,13,Champions
13862.0,2011-11-21 16:24:00,8,2209.36,United Kingdom,18,4,5,5,14,Champions
13863.0,2011-04-06 10:20:00,1,305.78,United Kingdom,247,1,1,2,4,Needs Nurture
13865.0,2011-10-12 13:31:00,4,501.56,United Kingdom,58,3,4,3,10,Loyal Customers
13866.0,2011-09-26 14:54:00,1,145.67000000000002,United Kingdom,74,2,1,1,4,Needs Nurture
13867.0,2011-11-08 15:48:00,3,1015.29,United Kingdom,31,4,3,4,11,High Value
13868.0,2011-12-02 16:32:00,2,3192.54,United Kingdom,7,5,2,5,12,New Customers
13869.0,2011-08-08 13:53:00,4,3104.95,United Kingdom,123,2,4,5,11,At Risk
13870.0,2011-12-07 13:23:00,8,2770.94,United Kingdom,2,5,5,5,15,Champions
13871.0,2011-11-17 10:49:00,13,6403.25,United Kingdom,22,4,5,5,14,Champions
13873.0,2011-08-12 10:08:00,3,389.6,United Kingdom,119,2,3,2,7,Needs Nurture
13874.0,2010-12-16 18:20:00,1,540.45,United Kingdom,358,1,1,3,5,Needs Nurture
13875.0,2011-10-17 09:36:00,5,1786.79,United Kingdom,53,3,4,4,11,Loyal Customers
13876.0,2011-10-07 10:22:00,1,122.7,United Kingdom,63,3,1,1,5,Needs Nurture
13877.0,2011-09-14 15:49:00,1,117.24,United Kingdom,86,2,1,1,4,Needs Nurture
13878.0,2011-10-16 12:19:00,1,1281.53,United Kingdom,54,3,1,4,8,High Value
13880.0,2011-11-18 13:44:00,13,3219.77,United Kingdom,21,4,5,5,14,Champions
13881.0,2011-12-06 12:50:00,20,17159.52,United Kingdom,3,5,5,5,15,Champions
13882.0,2011-12-07 11:16:00,5,1191.13,United Kingdom,2,5,4,4,13,Champions
13883.0,2011-11-29 10:45:00,5,2674.48,United Kingdom,10,5,4,5,14,Champions
13884.0,2011-12-02 16:30:00,5,787.6,United Kingdom,7,5,4,3,12,Loyal Customers
13885.0,2011-06-03 15:07:00,2,506.8,United Kingdom,189,1,2,3,6,Needs Nurture
13886.0,2011-09-29 13:17:00,1,243.56,United Kingdom,71,3,1,1,5,Needs Nurture
13887.0,2011-05-19 17:22:00,1,349.55,United Kingdom,204,1,1,2,4,Needs Nurture
13888.0,2011-08-12 10:13:00,2,605.63,United Kingdom,119,2,2,3,7,Needs Nurture
13889.0,2011-09-08 09:13:00,1,416.90000000000003,United Kingdom,92,2,1,2,5,Needs Nurture
13890.0,2011-12-08 15:36:00,10,1883.8100000000002,United Kingdom,1,5,5,4,14,Champions
13892.0,2011-11-13 11:50:00,4,632.97,United Kingdom,26,4,4,3,11,Loyal Customers
13893.0,2011-02-15 11:30:00,1,821.1,United Kingdom,297,1,1,3,5,Needs Nurture
13894.0,2011-11-16 09:44:00,3,564.62,United Kingdom,23,4,3,3,10,Needs Nurture
13895.0,2011-11-11 16:57:00,4,2593.07,United Kingdom,28,4,4,5,13,Champions
13897.0,2011-10-20 14:30:00,1,311.16,United Kingdom,50,3,1,2,6,Needs Nurture
13898.0,2011-01-18 10:28:00,1,155.93,United Kingdom,325,1,1,1,3,Needs Nurture
13899.0,2011-11-23 13:40:00,2,388.52,United Kingdom,16,4,2,2,8,New Customers
13900.0,2011-06-09 19:26:00,3,740.95,United Kingdom,183,1,3,3,7,At Risk
13901.0,2011-09-28 14:48:00,5,2867.2,United Kingdom,72,2,4,5,11,At Risk
13904.0,2011-11-02 13:41:00,2,332.64,United Kingdom,37,3,2,2,7,Needs Nurture
13908.0,2011-09-21 11:49:00,4,2369.55,United Kingdom,79,2,4,5,11,At Risk
13911.0,2011-10-13 15:43:00,9,2580.91,United Kingdom,57,3,5,5,13,Loyal Customers
13914.0,2011-11-28 10:35:00,2,626.45,United Kingdom,11,5,2,3,10,New Customers
13917.0,2011-10-21 09:56:00,2,272.04,United Kingdom,49,3,2,2,7,Needs Nurture
13918.0,2011-10-21 12:25:00,2,1212.8400000000001,United Kingdom,49,3,2,4,9,High Value
13919.0,2011-10-11 14:24:00,2,384.81,Denmark,59,3,2,2,7,Needs Nurture
13922.0,2010-12-23 10:38:00,1,172.25,United Kingdom,351,1,1,1,3,Needs Nurture
13923.0,2011-10-17 12:33:00,1,351.13,United Kingdom,53,3,1,2,6,Needs Nurture
13924.0,2011-12-08 09:39:00,6,1838.8500000000001,United Kingdom,1,5,5,4,14,Champions
13925.0,2011-09-08 12:47:00,4,678.25,United Kingdom,92,2,4,3,9,At Risk
13926.0,2011-11-16 13:16:00,1,223.85000000000002,United Kingdom,23,4,1,1,6,New Customers
13927.0,2011-09-26 12:00:00,1,348.99,United Kingdom,74,2,1,2,5,Needs Nurture
13928.0,2011-11-29 10:33:00,4,464.57,United Kingdom,10,5,4,2,11,Loyal Customers
13929.0,2011-06-23 15:26:00,2,842.65,United Kingdom,169,2,2,3,7,Needs Nurture
13930.0,2011-10-13 09:45:00,2,337.34,United Kingdom,57,3,2,2,7,Needs Nurture
13931.0,2011-09-05 10:12:00,2,1237.53,United Kingdom,95,2,2,4,8,High Value
13932.0,2011-02-18 12:02:00,1,307.4,United Kingdom,294,1,1,2,4,Needs Nurture
13933.0,2011-08-22 14:03:00,2,608.7900000000001,United Kingdom,109,2,2,3,7,Needs Nurture
13934.0,2011-03-21 08:39:00,1,922.1,United Kingdom,263,1,1,3,5,Needs Nurture
13936.0,2011-06-13 08:47:00,1,376.58,United Kingdom,179,2,1,2,5,Needs Nurture
13937.0,2011-06-23 16:35:00,1,158.85,United Kingdom,169,2,1,1,4,Needs Nurture
13938.0,2011-11-04 14:37:00,1,71.66,United Kingdom,35,3,1,1,5,Needs Nurture
13939.0,2011-11-16 13:33:00,3,568.55,United Kingdom,23,4,3,3,10,Needs Nurture
13940.0,2011-11-22 15:15:00,4,839.14,United Kingdom,17,4,4,3,11,Loyal Customers
13941.0,2011-11-18 09:43:00,5,5112.96,United Kingdom,21,4,4,5,13,Champions
13946.0,2011-09-21 13:33:00,3,561.5699999999999,United Kingdom,79,2,3,3,8,At Risk
13947.0,2011-10-05 14:42:00,1,90.6,United Kingdom,65,3,1,1,5,Needs Nurture
13948.0,2010-12-14 10:18:00,1,102.0,United Kingdom,360,1,1,1,3,Needs Nurture
13949.0,2011-12-07 09:35:00,6,2427.32,United Kingdom,2,5,5,5,15,Champions
13950.0,2011-11-28 14:44:00,4,745.06,United Kingdom,11,5,4,3,12,Loyal Customers
13951.0,2011-06-16 16:43:00,3,674.45,United Kingdom,176,2,3,3,8,At Risk
13952.0,2011-05-06 09:00:00,2,3251.071,United Kingdom,217,1,2,5,8,High Value
13953.0,2011-12-02 16:04:00,7,3515.68,United Kingdom,7,5,5,5,15,Champions
